Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
5,22.0,1.0,8.0,1.0,0,8,Dahej,Guj Ind Power,408,7.6,3100.7999999999997
10,18.0,3.0,20.0,1.0,0,4,Dahej,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",458,7.6,3480.7999999999997
6,18.0,0.0,5.0,1.0,0,9,Ratnagiri,Adani Power Ltd.,368,7.4,2723.2000000000003
20,22.0,2.0,19.0,1.0,0,2,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,685,9.2,6301.999999999999
18,23.0,3.0,22.0,1.0,0,8,Ratnagiri,Guj Ind Power,733,7.4,5424.2
18,22.0,0.0,17.0,1.0,0,5,New Delhi,NHPC,400,8.5,3400.0
16,23.0,1.0,18.0,1.0,0,3,Ratnagiri,Torrent Power Ltd.,690,7.4,5106.0
20,22.0,2.0,15.0,1.0,0,7,Faridabad,L&T Transmission & Distribution,592,8.1,4795.2
17,23.0,3.0,8.0,1.0,0,10,Gurgaon,KEC International,520,8.3,4316.0
18,23.0,3.0,16.0,12.0,0,2,Gurgaon,JSW Energy Ltd.,775,8.3,6432.500000000001
9,19.0,1.0,5.0,1.0,0,1,Hyderabad,GE T&D India Limited,411,8.4,3452.4
13,22.0,3.0,13.0,1.0,0,3,New Delhi,Kalpataru Power,490,8.5,4165.0
16,23.0,2.0,19.0,1.0,0,4,Shimla,CESC,507,7.7,3903.9
8,23.0,2.0,3.0,7.0,0,8,Dahej,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),537,7.6,4081.2
10,17.0,2.0,7.0,7.0,0,7,Ahmedabad,Adani Power Ltd.,527,7.9,4163.3
19,22.0,1.0,7.0,1.0,0,7,Ratnagiri,NHPC,447,7.4,3307.8
10,17.0,0.0,14.0,1.0,0,2,Ahmedabad,KEC International,310,7.9,2449.0
20,23.0,0.0,9.0,12.0,0,12,Hyderabad,Ringfeder Power Transmission India Pvt. Ltd.,692,8.4,5812.8
13,23.0,0.0,22.0,1.0,0,9,Noida,KEC International,540,8.2,4428.0
8,23.0,2.0,19.0,1.0,0,1,Pune,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",640,9.1,5824.0
9,21.0,3.0,12.0,1.0,0,12,New Delhi,Kalpataru Power,392,8.5,3332.0
8,18.0,1.0,8.0,7.0,0,6,Dahej,Sunil Hitech Eng,292,7.6,2219.2
5,20.0,0.0,20.0,1.0,0,5,Pune,Adani Power Ltd.,404,9.1,3676.3999999999996
19,23.0,0.0,6.0,12.0,0,1,Chennai,Adani Power Ltd.,523,8.8,4602.400000000001
19,22.0,0.0,6.0,1.0,0,8,Mumbai,Sterlite Power Transmission Ltd,323,9.2,2971.6
7,17.0,2.0,6.0,1.0,0,11,Navi Mumbai,Torrent Power Ltd.,261,9.3,2427.3
13,22.0,1.0,3.0,1.0,0,3,Mumbai,TransRail Lighting,288,9.2,2649.6
12,23.0,1.0,7.0,1.0,0,7,Dahej,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,324,7.6,2462.4
8,22.0,3.0,18.0,1.0,0,7,Pune,SJVN Ltd.,673,9.1,6124.3
9,17.0,2.0,22.0,1.0,0,9,Ratnagiri,Orient Green,611,7.4,4521.400000000001
19,22.0,2.0,7.0,12.0,0,11,Mumbai,KEC International,555,9.2,5106.0
11,22.0,1.0,17.0,1.0,0,1,Vadodara,Reliance Energy,623,7.8,4859.4
7,20.0,1.0,10.0,1.0,0,8,Mumbai,NTPC Pvt. Ltd.,396,9.2,3643.2
16,22.0,0.0,21.0,1.0,0,3,Ahmedabad,KEC International,658,7.9,5198.2
20,23.0,3.0,11.0,12.0,0,11,Navi Mumbai,GE T&D India Limited,753,9.3,7002.900000000001
23,22.0,0.0,8.0,12.0,0,5,Chennai,Torrent Power Ltd.,546,8.8,4804.8
6,18.0,0.0,11.0,1.0,0,7,Faridabad,Neueon Towers / Sujana Towers Ltd.,444,8.1,3596.3999999999996
13,22.0,0.0,10.0,12.0,0,1,New Delhi,NHPC,503,8.5,4275.5
19,23.0,2.0,7.0,12.0,0,11,Nagpur,Jaiprakash Power,518,8.9,4610.2
8,19.0,2.0,17.0,1.0,0,3,Navi Mumbai,Sunil Hitech Eng,518,9.3,4817.400000000001
13,23.0,3.0,15.0,1.0,0,3,Hyderabad,Reliance Energy,637,8.4,5350.8
10,19.0,2.0,6.0,7.0,0,3,Faridabad,Indowind Energy,429,8.1,3474.8999999999996
6,17.0,2.0,6.0,1.0,0,9,Noida,Jaiprakash Power,432,8.2,3542.3999999999996
15,23.0,0.0,22.0,1.0,0,8,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,567,9.2,5216.4
18,23.0,2.0,19.0,1.0,0,5,Noida,Unitech Power Transmission Ltd.,531,8.2,4354.2
23,23.0,1.0,6.0,1.0,0,10,Noida,NLC India,569,8.2,4665.799999999999
13,23.0,2.0,10.0,1.0,0,10,Navi Mumbai,Jyoti Structure,458,9.3,4259.400000000001
21,22.0,3.0,4.0,1.0,0,3,Gurgaon,JSW Energy Ltd.,605,8.3,5021.5
17,22.0,1.0,11.0,12.0,0,6,Shimla,Unitech Power Transmission Ltd.,680,7.7,5236.0
15,22.0,2.0,10.0,1.0,0,12,Ratnagiri,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",442,7.4,3270.8
15,22.0,2.0,17.0,12.0,0,7,Ahmedabad,GE T&D India Limited,731,7.9,5774.900000000001
19,22.0,0.0,20.0,1.0,0,7,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,632,8.9,5624.8
8,17.0,0.0,19.0,7.0,0,11,Dahej,Reliance Energy,336,7.6,2553.6
22,23.0,3.0,6.0,1.0,0,8,Ratnagiri,NTPC Pvt. Ltd.,514,7.4,3803.6000000000004
9,19.0,3.0,21.0,1.0,0,2,Noida,Orient Green,493,8.2,4042.5999999999995
10,21.0,0.0,8.0,1.0,0,2,New Delhi,CESC,417,8.5,3544.5
16,22.0,2.0,8.0,1.0,0,10,Kolkata,Jaiprakash Power,421,8.7,3662.7
8,21.0,2.0,13.0,7.0,0,9,Shimla,NLC India,551,7.7,4242.7
15,22.0,3.0,16.0,12.0,0,8,Noida,Reliance Energy,776,8.2,6363.2
14,22.0,0.0,21.0,12.0,0,10,Ratnagiri,L&T Transmission & Distribution,513,7.4,3796.2000000000003
19,23.0,1.0,8.0,1.0,0,6,Hyderabad,Bonfiglioli Transmission Pvt. Ltd.,451,8.4,3788.4
15,23.0,2.0,14.0,1.0,0,12,Navi Mumbai,Power Grid Corp,454,9.3,4222.200000000001
6,23.0,0.0,21.0,1.0,0,10,Noida,Guj Ind Power,603,8.2,4944.599999999999
5,23.0,1.0,22.0,1.0,0,12,Ratnagiri,Optibelt Power Transmission India Private Limited,656,7.4,4854.400000000001
23,22.0,0.0,21.0,1.0,0,1,Faridabad,Kalpataru Power,568,8.1,4600.8
22,23.0,1.0,13.0,12.0,0,9,Dahej,Reliance Energy,696,7.6,5289.599999999999
17,22.0,1.0,22.0,1.0,0,4,Dahej,Sterlite Power Transmission Ltd,658,7.6,5000.8
12,22.0,3.0,14.0,1.0,0,4,Faridabad,Optibelt Power Transmission India Private Limited,526,8.1,4260.599999999999
21,22.0,0.0,16.0,12.0,0,12,Hyderabad,TransRail Lighting,514,8.4,4317.6
10,22.0,2.0,18.0,1.0,0,1,Mumbai,Sterlite Power Transmission Ltd,546,9.2,5023.2
5,18.0,2.0,19.0,1.0,0,2,Ratnagiri,JSW Energy Ltd.,352,7.4,2604.8
14,23.0,2.0,17.0,12.0,0,5,Gurgaon,Sunil Hitech Eng,607,8.3,5038.1
15,23.0,1.0,13.0,1.0,0,4,Gurgaon,Sunil Hitech Eng,379,8.3,3145.7000000000003
20,23.0,0.0,17.0,1.0,0,3,Dahej,Power Grid Corp,456,7.6,3465.6
19,22.0,0.0,3.0,1.0,0,5,Ahmedabad,Bonfiglioli Transmission Pvt. Ltd.,441,7.9,3483.9
23,22.0,3.0,7.0,1.0,0,1,Faridabad,Adani Power Ltd.,615,8.1,4981.5
22,22.0,3.0,7.0,1.0,0,3,Ratnagiri,Guj Ind Power,691,7.4,5113.400000000001
14,23.0,2.0,16.0,1.0,0,11,Kolkata,Neueon Towers / Sujana Towers Ltd.,486,8.7,4228.2
13,22.0,0.0,12.0,1.0,0,12,New Delhi,Jaiprakash Power,504,8.5,4284.0
9,20.0,2.0,10.0,1.0,0,2,Navi Mumbai,Indowind Energy,274,9.3,2548.2000000000003
17,22.0,3.0,15.0,1.0,0,12,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),548,7.7,4219.6
23,23.0,0.0,16.0,1.0,0,8,Ahmedabad,Neueon Towers / Sujana Towers Ltd.,498,7.9,3934.2000000000003
10,22.0,3.0,17.0,7.0,0,8,Ratnagiri,Kalpataru Power,707,7.4,5231.8
6,17.0,0.0,12.0,7.0,0,7,Vadodara,Sunil Hitech Eng,315,7.8,2457.0
23,22.0,2.0,19.0,1.0,0,2,New Delhi,KEC International,636,8.5,5406.0
14,22.0,3.0,7.0,1.0,0,9,Vadodara,Indowind Energy,522,7.8,4071.6
20,22.0,1.0,18.0,1.0,0,4,Hyderabad,SJVN Ltd.,617,8.4,5182.8
5,23.0,2.0,14.0,7.0,0,7,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,572,8.9,5090.8
13,23.0,2.0,14.0,1.0,0,10,Faridabad,Guj Ind Power,596,8.1,4827.599999999999
21,23.0,0.0,7.0,1.0,0,2,Gurgaon,GE T&D India Limited,399,8.3,3311.7000000000003
9,18.0,2.0,9.0,1.0,0,7,New Delhi,KEC International,437,8.5,3714.5
9,18.0,3.0,15.0,1.0,0,5,Faridabad,Optibelt Power Transmission India Private Limited,501,8.1,4058.1
9,21.0,3.0,10.0,1.0,0,3,Faridabad,L&T Transmission & Distribution,356,8.1,2883.6
11,22.0,1.0,6.0,1.0,0,4,Ratnagiri,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",271,7.4,2005.4
13,22.0,1.0,11.0,1.0,0,6,Hyderabad,Optibelt Power Transmission India Private Limited,590,8.4,4956.0
19,23.0,1.0,9.0,1.0,0,9,New Delhi,Sterlite Power Transmission Ltd,624,8.5,5304.0
6,23.0,3.0,19.0,1.0,0,11,Chennai,NHPC,439,8.8,3863.2000000000003
23,22.0,0.0,6.0,1.0,0,7,Pune,L&T Transmission & Distribution,494,9.1,4495.4
6,18.0,3.0,19.0,1.0,0,6,Noida,Orient Green,352,8.2,2886.3999999999996
8,23.0,1.0,19.0,1.0,0,5,Hyderabad,Neueon Towers / Sujana Towers Ltd.,419,8.4,3519.6000000000004
7,18.0,2.0,19.0,1.0,0,1,Pune,NHPC,400,9.1,3640.0
16,23.0,1.0,6.0,1.0,0,7,Gurgaon,SJVN Ltd.,450,8.3,3735.0000000000005
8,23.0,3.0,18.0,1.0,0,9,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),468,8.2,3837.5999999999995
20,22.0,1.0,4.0,1.0,0,5,Nagpur,TransRail Lighting,345,8.9,3070.5
5,20.0,3.0,6.0,1.0,0,10,Ahmedabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,323,7.9,2551.7000000000003
11,22.0,3.0,18.0,1.0,0,12,Ahmedabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),497,7.9,3926.3
5,21.0,1.0,16.0,1.0,0,9,Noida,Bonfiglioli Transmission Pvt. Ltd.,549,8.2,4501.799999999999
8,23.0,0.0,8.0,1.0,0,11,Ratnagiri,CESC,341,7.4,2523.4
17,23.0,1.0,6.0,1.0,0,7,Vadodara,Power Grid Corp,542,7.8,4227.599999999999
10,22.0,0.0,21.0,1.0,0,7,Kolkata,Kalpataru Power,414,8.7,3601.7999999999997
12,22.0,0.0,3.0,12.0,0,2,Mumbai,L&T Transmission & Distribution,432,9.2,3974.3999999999996
9,17.0,2.0,9.0,1.0,0,1,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",322,7.8,2511.6
7,23.0,0.0,5.0,1.0,0,5,Vadodara,Jaiprakash Power,466,7.8,3634.7999999999997
21,23.0,1.0,15.0,1.0,0,4,Mumbai,NHPC,623,9.2,5731.599999999999
22,23.0,2.0,8.0,1.0,0,1,Noida,Sterlite Power Transmission Ltd,621,8.2,5092.2
17,23.0,3.0,6.0,1.0,0,10,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,586,8.5,4981.0
23,22.0,1.0,4.0,1.0,0,11,Navi Mumbai,CESC,416,9.3,3868.8
18,23.0,2.0,8.0,1.0,0,3,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),585,7.7,4504.5
16,22.0,1.0,21.0,1.0,0,9,Mumbai,CESC,485,9.2,4462.0
21,23.0,3.0,13.0,1.0,0,1,New Delhi,NTPC Pvt. Ltd.,756,8.5,6426.0
16,22.0,2.0,3.0,1.0,0,5,Nagpur,Torrent Power Ltd.,479,8.9,4263.1
13,22.0,3.0,6.0,1.0,0,3,Pune,KEC International,450,9.1,4095.0
23,23.0,0.0,19.0,12.0,0,10,Kolkata,CESC,649,8.7,5646.299999999999
14,22.0,3.0,8.0,1.0,0,10,Hyderabad,Tata Power Company Ltd.,596,8.4,5006.400000000001
17,23.0,3.0,11.0,12.0,0,4,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,791,8.8,6960.8
17,23.0,0.0,21.0,12.0,0,6,Shimla,Tata Power Company Ltd.,590,7.7,4543.0
6,22.0,3.0,12.0,1.0,0,9,Noida,Tata Power Company Ltd.,557,8.2,4567.4
6,21.0,3.0,22.0,1.0,0,8,Kolkata,Optibelt Power Transmission India Private Limited,708,8.7,6159.599999999999
21,23.0,3.0,11.0,12.0,0,4,Dahej,Jyoti Structure,711,7.6,5403.599999999999
10,17.0,2.0,12.0,1.0,0,11,Ahmedabad,Jyoti Structure,468,7.9,3697.2000000000003
16,23.0,2.0,3.0,1.0,0,9,Chennai,Reliance Power,361,8.8,3176.8
23,23.0,2.0,20.0,12.0,0,2,Navi Mumbai,Power Grid Corp,606,9.3,5635.8
11,22.0,0.0,5.0,1.0,0,11,Shimla,CESC,406,7.7,3126.2000000000003
19,22.0,3.0,17.0,1.0,0,3,Chennai,Kalpataru Power,739,8.8,6503.200000000001
7,22.0,0.0,13.0,1.0,0,12,Gurgaon,Jaiprakash Power,466,8.3,3867.8
15,23.0,2.0,9.0,1.0,0,10,New Delhi,Torrent Power Ltd.,485,8.5,4122.5
17,22.0,2.0,20.0,1.0,0,6,Kolkata,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",566,8.7,4924.2
13,23.0,1.0,3.0,1.0,0,8,Gurgaon,Reliance Power,416,8.3,3452.8
9,21.0,3.0,13.0,1.0,0,6,Kolkata,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,473,8.7,4115.099999999999
12,22.0,1.0,12.0,1.0,0,7,New Delhi,CESC,576,8.5,4896.0
5,18.0,1.0,7.0,7.0,0,6,Shimla,Reliance Power,355,7.7,2733.5
11,22.0,3.0,20.0,1.0,0,7,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,531,8.9,4725.900000000001
10,20.0,3.0,20.0,1.0,0,11,Ratnagiri,L&T Transmission & Distribution,557,7.4,4121.8
21,23.0,3.0,9.0,1.0,0,9,Gurgaon,Jaiprakash Power,592,8.3,4913.6
16,22.0,0.0,6.0,1.0,0,1,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",325,8.2,2664.9999999999995
6,17.0,1.0,12.0,1.0,0,3,Hyderabad,Neueon Towers / Sujana Towers Ltd.,325,8.4,2730.0
16,22.0,3.0,22.0,1.0,0,8,Ahmedabad,Reliance Energy,687,7.9,5427.3
8,23.0,3.0,8.0,1.0,0,5,Dahej,Guj Ind Power,394,7.6,2994.3999999999996
16,23.0,1.0,3.0,12.0,0,2,New Delhi,Unitech Power Transmission Ltd.,390,8.5,3315.0
7,23.0,1.0,13.0,1.0,0,8,Shimla,Tata Power Company Ltd.,337,7.7,2594.9
8,17.0,2.0,12.0,1.0,0,5,Chennai,Jyoti Structure,446,8.8,3924.8
5,18.0,2.0,17.0,1.0,0,9,Hyderabad,Jaiprakash Power,461,8.4,3872.4
12,23.0,3.0,18.0,1.0,0,6,Chennai,Reliance Energy,559,8.8,4919.200000000001
11,23.0,2.0,20.0,1.0,0,4,Vadodara,Adani Power Ltd.,589,7.8,4594.2
12,23.0,3.0,20.0,12.0,0,5,Mumbai,Unitech Power Transmission Ltd.,654,9.2,6016.799999999999
8,18.0,0.0,22.0,1.0,0,6,Faridabad,Guj Ind Power,521,8.1,4220.099999999999
5,18.0,3.0,3.0,1.0,0,8,Navi Mumbai,Adani Power Ltd.,282,9.3,2622.6000000000004
9,22.0,0.0,9.0,7.0,0,3,Ratnagiri,SJVN Ltd.,395,7.4,2923.0
10,18.0,1.0,13.0,1.0,0,3,Dahej,TransRail Lighting,312,7.6,2371.2
12,22.0,3.0,20.0,1.0,0,2,Vadodara,JSW Energy Ltd.,565,7.8,4407.0
18,23.0,2.0,22.0,1.0,0,7,Navi Mumbai,Jaiprakash Power,761,9.3,7077.3
6,17.0,1.0,7.0,1.0,0,12,Mumbai,KEC International,399,9.2,3670.7999999999997
16,23.0,2.0,21.0,1.0,0,2,Ratnagiri,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),601,7.4,4447.400000000001
19,22.0,2.0,6.0,1.0,0,1,Kolkata,Bonfiglioli Transmission Pvt. Ltd.,528,8.7,4593.599999999999
16,22.0,3.0,15.0,1.0,0,7,Mumbai,Optibelt Power Transmission India Private Limited,609,9.2,5602.799999999999
19,22.0,2.0,8.0,12.0,0,5,Nagpur,Neueon Towers / Sujana Towers Ltd.,584,8.9,5197.6
15,23.0,2.0,12.0,1.0,0,5,Hyderabad,Orient Green,515,8.4,4326.0
16,22.0,1.0,15.0,1.0,0,11,Noida,JSW Energy Ltd.,634,8.2,5198.799999999999
21,22.0,1.0,19.0,1.0,0,8,Shimla,Torrent Power Ltd.,650,7.7,5005.0
21,22.0,0.0,20.0,1.0,0,11,Noida,Kalpataru Power,692,8.2,5674.4
5,18.0,0.0,9.0,1.0,0,5,Nagpur,Unitech Power Transmission Ltd.,192,8.9,1708.8000000000002
18,22.0,3.0,13.0,12.0,0,3,Shimla,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",716,7.7,5513.2
13,23.0,0.0,3.0,1.0,0,1,Ratnagiri,Adani Power Ltd.,285,7.4,2109.0
5,21.0,0.0,4.0,1.0,0,8,Gurgaon,NLC India,326,8.3,2705.8
5,18.0,1.0,15.0,1.0,0,2,Gurgaon,Indowind Energy,434,8.3,3602.2000000000003
14,23.0,1.0,8.0,12.0,0,9,Kolkata,Sunil Hitech Eng,472,8.7,4106.4
14,23.0,1.0,6.0,1.0,0,7,Pune,CESC,483,9.1,4395.3
9,19.0,1.0,16.0,7.0,0,4,Pune,Guj Ind Power,368,9.1,3348.7999999999997
5,19.0,1.0,18.0,7.0,0,7,Pune,Tata Power Company Ltd.,562,9.1,5114.2
23,23.0,1.0,18.0,1.0,0,11,New Delhi,NHPC,563,8.5,4785.5
15,22.0,2.0,18.0,12.0,0,7,Faridabad,NTPC Pvt. Ltd.,685,8.1,5548.5
8,19.0,2.0,19.0,1.0,0,2,Ratnagiri,Jaiprakash Power,402,7.4,2974.8
13,23.0,3.0,12.0,12.0,0,10,Chennai,L&T Transmission & Distribution,534,8.8,4699.200000000001
19,22.0,3.0,4.0,1.0,0,3,Chennai,Guj Ind Power,598,8.8,5262.400000000001
5,19.0,2.0,4.0,1.0,0,1,Ratnagiri,CESC,436,7.4,3226.4
7,20.0,2.0,9.0,7.0,0,1,Vadodara,TransRail Lighting,520,7.8,4056.0
20,22.0,0.0,21.0,1.0,0,10,Vadodara,JSW Energy Ltd.,644,7.8,5023.2
12,22.0,1.0,8.0,1.0,0,5,Ahmedabad,JSW Energy Ltd.,328,7.9,2591.2000000000003
21,22.0,1.0,8.0,1.0,0,8,Faridabad,Guj Ind Power,636,8.1,5151.599999999999
10,20.0,0.0,8.0,1.0,0,9,Mumbai,Unitech Power Transmission Ltd.,468,9.2,4305.599999999999
22,23.0,3.0,20.0,1.0,0,10,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),578,7.7,4450.6
17,22.0,1.0,11.0,1.0,0,4,Chennai,SJVN Ltd.,353,8.8,3106.4
21,23.0,2.0,3.0,1.0,0,8,New Delhi,Guj Ind Power,485,8.5,4122.5
21,22.0,0.0,13.0,1.0,0,5,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,512,9.1,4659.2
12,23.0,0.0,11.0,12.0,0,5,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),480,8.5,4080.0
13,22.0,0.0,14.0,1.0,0,8,Vadodara,Kalpataru Power,352,7.8,2745.6
13,23.0,0.0,16.0,1.0,0,4,Ratnagiri,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",448,7.4,3315.2000000000003
22,22.0,2.0,22.0,1.0,0,3,New Delhi,Orient Green,753,8.5,6400.5
22,23.0,0.0,21.0,12.0,0,12,Ahmedabad,Tata Power Company Ltd.,830,7.9,6557.0
10,23.0,0.0,5.0,1.0,0,2,Nagpur,Unitech Power Transmission Ltd.,301,8.9,2678.9
11,23.0,3.0,22.0,1.0,0,2,New Delhi,NHPC,543,8.5,4615.5
14,23.0,2.0,17.0,1.0,0,5,Hyderabad,Sunil Hitech Eng,525,8.4,4410.0
17,23.0,1.0,21.0,1.0,0,9,Nagpur,GE T&D India Limited,496,8.9,4414.400000000001
10,20.0,2.0,3.0,1.0,0,11,Chennai,SJVN Ltd.,260,8.8,2288.0
10,18.0,0.0,4.0,1.0,0,3,Hyderabad,Sterlite Power Transmission Ltd,410,8.4,3444.0
9,21.0,0.0,12.0,1.0,0,8,Faridabad,Orient Green,356,8.1,2883.6
23,22.0,2.0,6.0,1.0,0,6,Noida,SJVN Ltd.,371,8.2,3042.2
22,23.0,3.0,21.0,1.0,0,3,Ahmedabad,Indowind Energy,602,7.9,4755.8
15,22.0,3.0,21.0,1.0,0,9,Ratnagiri,Jyoti Structure,726,7.4,5372.400000000001
17,22.0,1.0,11.0,1.0,0,12,Pune,KEC International,507,9.1,4613.7
21,22.0,3.0,14.0,1.0,0,11,Shimla,Optibelt Power Transmission India Private Limited,571,7.7,4396.7
20,23.0,3.0,20.0,1.0,0,3,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,819,7.4,6060.6
9,22.0,2.0,6.0,1.0,0,10,Vadodara,JSW Energy Ltd.,505,7.8,3939.0
18,23.0,2.0,9.0,1.0,0,3,Dahej,Jyoti Structure,553,7.6,4202.8
9,23.0,0.0,6.0,1.0,0,12,Dahej,CESC,403,7.6,3062.7999999999997
20,23.0,2.0,16.0,1.0,0,10,Dahej,JSW Energy Ltd.,642,7.6,4879.2
7,23.0,1.0,9.0,1.0,0,11,Faridabad,Jyoti Structure,458,8.1,3709.7999999999997
14,23.0,3.0,5.0,12.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",583,9.2,5363.599999999999
15,23.0,3.0,3.0,12.0,0,4,Kolkata,Unitech Power Transmission Ltd.,574,8.7,4993.799999999999
12,22.0,3.0,16.0,1.0,0,5,Navi Mumbai,Bonfiglioli Transmission Pvt. Ltd.,559,9.3,5198.700000000001
20,23.0,1.0,22.0,1.0,0,3,Vadodara,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),691,7.8,5389.8
10,23.0,3.0,15.0,1.0,0,7,Pune,NTPC Pvt. Ltd.,552,9.1,5023.2
8,21.0,2.0,22.0,7.0,0,3,Gurgaon,NTPC Pvt. Ltd.,537,8.3,4457.1
21,22.0,0.0,8.0,1.0,0,12,Nagpur,Sterlite Power Transmission Ltd,377,8.9,3355.3
5,20.0,3.0,13.0,1.0,0,7,Pune,NHPC,346,9.1,3148.6
22,22.0,2.0,21.0,1.0,0,11,Shimla,Sterlite Power Transmission Ltd,572,7.7,4404.400000000001
12,23.0,1.0,6.0,1.0,0,7,New Delhi,Power Grid Corp,466,8.5,3961.0
11,22.0,0.0,19.0,1.0,0,10,Faridabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",374,8.1,3029.4
13,23.0,3.0,22.0,1.0,0,6,Chennai,Sterlite Power Transmission Ltd,689,8.8,6063.200000000001
11,23.0,1.0,15.0,12.0,0,7,Gurgaon,L&T Transmission & Distribution,604,8.3,5013.200000000001
22,23.0,2.0,19.0,1.0,0,5,Hyderabad,Sunil Hitech Eng,573,8.4,4813.2
17,23.0,0.0,9.0,12.0,0,5,Faridabad,Sterlite Power Transmission Ltd,571,8.1,4625.099999999999
12,22.0,3.0,4.0,1.0,0,3,Navi Mumbai,Torrent Power Ltd.,366,9.3,3403.8
20,23.0,2.0,18.0,1.0,0,8,Vadodara,Optibelt Power Transmission India Private Limited,659,7.8,5140.2
8,23.0,3.0,5.0,7.0,0,2,Pune,Orient Green,600,9.1,5460.0
7,20.0,0.0,20.0,1.0,0,2,Dahej,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),353,7.6,2682.7999999999997
12,23.0,3.0,12.0,1.0,0,7,Nagpur,TransRail Lighting,438,8.9,3898.2000000000003
13,22.0,2.0,22.0,1.0,0,1,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",666,9.2,6127.2
19,22.0,0.0,21.0,1.0,0,9,Vadodara,Ringfeder Power Transmission India Pvt. Ltd.,506,7.8,3946.7999999999997
18,22.0,1.0,22.0,1.0,0,11,Ahmedabad,Torrent Power Ltd.,651,7.9,5142.900000000001
7,20.0,3.0,5.0,7.0,0,3,Pune,Guj Ind Power,388,9.1,3530.7999999999997
5,21.0,2.0,20.0,7.0,0,9,Vadodara,NHPC,476,7.8,3712.7999999999997
16,23.0,1.0,11.0,1.0,0,1,Noida,Adani Power Ltd.,439,8.2,3599.7999999999997
18,22.0,1.0,4.0,12.0,0,12,Shimla,Reliance Energy,593,7.7,4566.1
22,22.0,1.0,6.0,1.0,0,6,Hyderabad,NLC India,366,8.4,3074.4
6,23.0,1.0,8.0,1.0,0,2,Noida,NLC India,474,8.2,3886.7999999999997
7,20.0,3.0,21.0,1.0,0,9,Nagpur,Kalpataru Power,438,8.9,3898.2000000000003
9,22.0,0.0,10.0,1.0,0,9,Navi Mumbai,SJVN Ltd.,360,9.3,3348.0000000000005
22,22.0,1.0,21.0,1.0,0,3,Kolkata,GE T&D India Limited,752,8.7,6542.4
12,23.0,0.0,18.0,1.0,0,3,Faridabad,Tata Power Company Ltd.,584,8.1,4730.4
16,23.0,1.0,8.0,1.0,0,2,Gurgaon,CESC,555,8.3,4606.5
18,22.0,3.0,7.0,1.0,0,5,Dahej,GE T&D India Limited,524,7.6,3982.3999999999996
19,22.0,0.0,13.0,1.0,0,2,Shimla,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,361,7.7,2779.7000000000003
12,22.0,0.0,9.0,1.0,0,1,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",345,9.2,3173.9999999999995
7,19.0,3.0,14.0,7.0,0,6,Gurgaon,NHPC,612,8.3,5079.6
15,23.0,3.0,15.0,1.0,0,2,Navi Mumbai,GE T&D India Limited,477,9.3,4436.1
15,23.0,3.0,10.0,1.0,0,9,Faridabad,Power Grid Corp,528,8.1,4276.8
9,21.0,1.0,18.0,1.0,0,9,Navi Mumbai,NHPC,554,9.3,5152.200000000001
